,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,job
13,0.03174366930009941,0.021100512010181923,-0.010745135437088625,-0.02086404930576724,-0.02137493627978716,-0.002887370165647506,-0.015077316140945693,0.006492627245175769,0.014166440374117694,-0.002111403633179569,0.011434715031442909,-0.001858262188151858,-0.008963962667982241,-0.014173416332910506,0.014734658738795814,0.002757917657309164,-0.017156867651762556,-0.007629325502953,-0.008604234760638093,-0.02641414631901321,Administrative Assistant II
14,0.2838000832687909,-0.14794793395017589,-0.2571575996196513,0.10166979290295923,-0.029066138532698314,0.23468577893000195,0.03894931237485133,-0.03823260173397809,-0.02470033716058079,-0.04211613599873119,-0.15865203933695576,0.012916677970039842,-0.009000952580773932,-0.035041480022130825,-0.0006348290344881867,-0.05631171384093327,0.02915973392868999,0.03135474862560571,0.0010218746077629206,-0.05577807291590252,Unit Secretary - NICU
15,0.09367353656586638,-9.876752888879521e-05,0.026365915937512297,0.03708982570660517,-0.04263428016845041,-0.03054579733031572,-0.0537854235021344,-0.030222734883239892,-0.015730484785981515,-0.02940905655212841,0.06572247357653282,0.05768515305232928,-0.0700552827997223,-0.002821815451853586,-0.015495590093857675,0.04389267142114976,0.09360193557498211,-0.015095513029981817,-0.02360308983095711,-0.03462690656587833,(Healthcare) Contracts Administrator 3
16,0.21930571231676416,-0.04644688513963155,0.12167924366113171,-0.14759698958014159,0.09726352576866408,0.014851631815310639,0.0757838859313607,-0.02494239093360055,-0.05365489557033445,-0.00539032838444751,-0.0729849004494567,-0.008738529111421957,-0.001214022331278073,0.0269911566509927,0.008109895639491526,-0.012433717247962871,-0.024344066500308285,-0.053832894842264355,0.018610026231465605,-0.027432191209534593,Administrative Assistant II-Purchasing
17,0.43556412436471786,-0.090731937358442,-0.06423058092998585,-0.166978611440803,0.20347465771975096,0.26694356641626643,0.153844975948553,0.030967087368781298,-0.06442039122431122,-0.03364368989693101,-0.18342104899505285,0.07903209450956902,0.014298362943691115,-0.05270015904234089,0.11015066491446332,-0.0023796831834262803,0.019787081062470475,-0.01000897951753253,-0.01723499899586697,-0.011594758940334812,Customer Service Representative I
18,0.08814973081608353,0.015271761848133102,-0.023294288955255184,0.058556136368960704,0.03182511043586326,-0.0726805397321768,-0.06621100914181194,0.019642803908871877,0.002048906173256964,0.005561003833113795,0.018481672486373807,-0.04385982152742156,-0.05654848112962263,-0.05045017227674202,0.06147465877048605,-0.04450696254645216,0.07402833997315683,0.08517333507204213,-0.11329840863731958,-0.02323594352556695,Certified Medical Assistants needed ASAP!
19,0.2769490497855276,-0.16331117714820528,-0.10495774326739123,0.04578906418118981,0.11229933064093646,0.264234451045076,-0.13831863279530882,0.01712926613632338,0.07904281056280708,-0.02443193419293347,-0.017585410071609808,-0.12600837076928978,-0.0042837300610555394,0.15165818567612413,-0.04557452379555281,0.042399762265308144,-0.0938655425433895,-0.026733042187392378,0.03178329010631684,-0.04327157644994423,Patient Services Representative
20,0.1522712175339066,-0.04311758056506784,0.014054654090541886,0.058064715277192806,0.0321659005361427,0.031168343582664758,-0.04324478277832769,0.015726434205805724,0.0342445685139385,0.013471087088210643,-0.03209985127836305,-0.1799446368699714,-0.16718429031077653,0.2725027608207287,-0.05001445721596368,0.061722386252660695,-0.10523380012847348,-0.10724051037621687,-0.06553429835517789,-0.02562542385599575,Receptionist
21,0.194458022432635,0.016602702857197848,0.1118906990533689,-0.024647901156384718,0.08109937553450682,0.03804992060028901,-0.03303670994074191,-0.0489072747832726,0.00224809033064325,0.004777573731641029,0.010654657335485818,-0.1223910718162555,0.058070932485185335,0.15570009900593718,-0.05840673315855618,0.01435191654656548,-0.0105108647501035,-0.030821580016925323,0.07999805788266047,0.019703789025895792,Surgery Scheduling Clerk-R
22,0.13074498660380512,-0.013708082909430905,0.05412901697081107,-0.04347949982182154,0.011872953875262696,-0.06367462420238995,-0.013086121331171074,0.06131393557435877,0.0845826555931347,0.016232764531273737,-0.03739746542190995,0.006548658236337454,0.017102172093953687,0.07742982895991211,-0.025020198825006768,-0.003970425189363387,0.01277692284251807,-0.047043431703944906,-0.04187541865909619,0.02190838954564727,Medical Assistant - Grade 180
23,0.12359699162838432,-0.03144015777592689,0.0023171537626479463,0.06321306672117455,0.0072213215109498885,-0.04652316208888363,-0.15619422452694037,-0.007170258590008524,-0.07565773029090705,-0.07799006240236106,0.028561962993565306,0.012239023184750907,-0.10294206231358947,0.08693648960398183,-0.11390750622936373,-0.027672582702967033,-0.13148470803183004,-0.08527169379122883,0.05082357947161862,-0.07477031164429448,Front Office Coordinator (Ophthalmology)
24,0.11251117634981395,0.011225064499345423,-0.05163007227331925,-0.0074769710773344746,-0.013527420416482321,-0.006281727400752161,-0.06793333034028823,0.043337870345117505,-0.0015796198695299715,-0.044109694604979696,-0.03724042258793756,-0.08279341114002237,0.001539107771863557,0.05632156534335799,0.02293674592213122,-0.04677127187798427,-0.04950807802665466,0.011415593244578541,0.041394347107781004,0.006637678728072048,Home Health Agency Scheduler/Staffer
25,0.11807958187156899,-0.04911668472482972,-0.026219764781893567,0.02329499027608772,-5.766630341861169e-05,-0.012888703672691864,0.015995744887050037,0.05122234483260297,0.023275100974279577,0.0453284989756011,-0.06411417302928868,-0.056477155502489586,-0.032580221074394754,0.019190221094054615,-0.00039171155095482754,-0.02335890449499889,-0.027421186875561786,0.03349691916152341,0.05347889417441687,-0.020949019929485876,Administrative Supervisor 1
26,0.09066028056970692,0.03052066378256054,-0.03968119663532557,0.006633636080105296,-0.01593060753487085,-0.014036526783498217,-0.058996607530171004,0.014038297108723419,0.010061816472148771,-0.022534284470408117,0.023123460983794135,-0.03859604599201254,0.039809096139808375,-0.04592875481116397,0.03667487545702964,-0.01853210241562502,-0.0066904448487747105,0.013761811839443343,-0.00863686560645192,-0.013770237358182042,Ambulatory Care Administrative Coordinator 2-PCN Operations
27,0.08582523747018769,-0.006431991157376513,0.026029295716440762,0.038369555403088076,0.0160978565086598,0.03823496448092045,-0.08715847049240177,-0.026527328401883037,0.0433971386154543,0.012968586667436263,0.03154664223030313,-0.12451961799323837,-0.08589816170784208,0.185127653906224,-0.06842485200547492,0.014564747132113687,-0.10893149334040583,-0.09816767971120992,0.018810283895467083,0.017781160344800616,Insurance Authorization Representative
28,0.06726827864632005,-0.005666452585638368,0.0206853043836164,-0.007657133554907109,0.008501508234332981,-0.047015943141566055,-0.030037692413997834,0.025548046292577075,0.003561971053139016,-0.0019898722335535135,-0.009439944084428198,-0.04303351900748383,-0.04022972217913779,0.005213303947546972,0.020673066860861677,0.004129964931447468,-0.05182071935080618,0.04384740655806369,-0.022882426571337884,-0.034327554162275134,Front Desk Clerk
29,0.06909237785199294,-0.0029331403749517262,0.001791022691833257,-0.016111727789442278,-0.008225437916475661,-0.03613781638220565,-0.028679595478665554,-0.020209578911847798,-0.01652463468621555,-0.018173331944864084,0.020594736239321086,-0.04903555374977367,-0.023688906158345402,-0.012592780332831687,-0.007868377158148981,-0.01340617516227557,-0.053798381738772855,-0.00486160687697182,-0.011233766160823073,0.037976774190358595,Transplant Financial Coordinator
30,0.1960177842939273,-0.06373857948493673,0.0689718647696056,-0.08039129175305686,0.09490074552653804,0.015362522083557307,0.04672714320619965,-0.0011351804275523951,-0.06482869124216234,0.0036603881245423605,-0.09398599833049304,-0.023900382470472374,-0.06719395956062796,0.05613988147811,0.05145453712455487,-0.04561320729403065,-0.04437388456426096,-0.07080059452459925,0.029832640918465377,-0.044703185259654846,Medical Office Representative
31,0.23213922884757776,-0.12470823886239116,-0.08827192063801442,0.04529173365041561,0.06102805794371423,0.17165092418135225,-0.13646017891184054,0.037321792034848304,-0.02673213362656287,0.17659350800319085,-0.03229457357340559,0.08731257768760768,0.05263248590056663,-0.1456667907025524,0.09667803385106755,0.033524380975011404,0.014441179132371116,-0.008538772303044005,-0.06134791076794969,0.0677756071326988,Associate Field Service Representative - Northern California - Patient Transport
32,0.22239181980982434,-0.11207608240155556,-0.1502691427271589,0.14159479106367956,0.055070001360098854,0.19331103926808535,-0.15892812047857385,0.04622894074209071,0.12350248862772693,-0.0747082566709762,-0.053690459925204985,0.024358857598110923,-0.015826836630331957,-0.1341964287469975,0.09060018767159538,-0.03940905780251441,-0.042322302639567516,0.10976632435093206,-0.042356339771927994,-0.017024443916225353,Patient Registration Representative
33,0.2052913408952822,-0.10880915011770288,-0.11395557881956292,0.0867115290365371,-0.027176921954689293,0.13519775970526074,-0.0410700343055088,-0.05440048160853088,0.04101370273070308,-0.09069016314191408,-0.0686399393288777,-0.016444062698206356,0.03555031407807455,-0.05519429647909552,-0.07907264851942934,-0.08769874375536953,0.008071009762130803,-0.0063591221885387714,-0.02881772443805029,0.013099069522147832,Unit Secretary
34,0.3138748008121075,-0.21226469103735324,-0.21231989391271755,0.12161855159358698,0.07112705300241635,0.44117369251839283,-0.1736538297234147,-0.04978528275632578,0.14609191387494247,-0.12881708394233496,-0.027223886877743922,0.016758408270286546,-0.031027807342051746,-0.038516853055301815,0.012408452134852907,0.04887730221471477,-0.06510164222012761,0.003808704746989248,-0.04025524520961854,-0.013160347184024423,Care Coordinator
35,0.14538435136327277,0.010869791819956563,0.0021946603032316327,-0.05835116375176287,0.009824030538086904,0.007507870780302794,-0.12137585563156117,0.009632289937808791,0.10027036195827686,0.0069309885485958145,0.08719790902998051,-0.11552397420447538,-0.02337146972297876,0.12487058929898778,-0.11275674039360613,-0.005744325072391572,-0.03207150181024249,0.0326403990914717,0.020149756325000844,0.016128524883292243,HEDIS Specialist
36,0.4096283247172682,-0.20590666823296128,-0.06777253566792532,-0.024252907466597532,0.1449991243081444,0.3170714132237386,-0.02483704707571347,-0.03428420271285856,0.03682379984109682,-0.057279390234312444,-0.04961154365143454,0.04642620716643737,-0.06190730020078723,0.07073961434667105,0.09809275195466642,0.11148209573894072,0.021200556661014974,-0.11879578338532965,0.05033905261771316,-0.039323614508086475,Front Desk Patient Coordinator
37,0.2944158490606977,-0.20089394320675735,-0.2060252674851825,0.13189114553628783,0.06406176355328264,0.20122948008826713,-0.04190317620171119,0.09509456667802765,-0.15013057970711263,-0.1621674683252089,-0.01372027190957139,-0.01674654971055438,0.022737196873588023,0.013362622412272315,0.1903974864242871,-0.1129091131828056,-0.11039408497653215,0.035111199360416775,0.15124969156103477,0.03678647924801831,Insurance Verification Representative
38,0.2906961418188979,-0.15885811216271659,-0.25047744439070907,0.07461323367998358,-0.003581554948393394,0.29882947242013524,0.04049937843020255,-0.03387741794357754,0.013016206850546476,-0.08306540201437881,-0.15340156315564468,0.04550077735653383,-0.0014911453052421492,-0.04472760611051574,-0.06052167193400236,-0.026463687133842572,0.06269382739447528,0.028331717583930754,-0.0316139498075503,-0.08110220932512417,Call Center Service Representative - Womens Health
39,0.09110371993364783,-0.01417828264958498,-0.035635148086269504,0.06500763055085992,-0.011788387516508621,-0.14233101488057834,-0.1277040638725124,0.006765277107718019,-0.16719880541697674,-0.15837974053246517,0.04158739345509177,0.07533233513692787,0.06956022439444765,0.14670142399958133,-0.06921909901352818,0.057656817143359615,-0.06532253157216755,0.004402154811288068,0.04631179626940704,0.09000714708566884,Receptionist
40,0.2360480783880962,-0.13290259277189698,-0.09858496082013095,0.09344191515299652,0.02936630567638344,0.22964583243018216,-0.11870753080249138,-0.01537107986468466,0.06369425812709319,-0.08657680826524972,-0.02857968536107172,-0.03168917641026009,-0.08359185420292298,0.03755802427309276,0.006013865992061872,-0.0013286948362181204,-0.09684164580924566,-0.0469134533876738,0.06012960673673839,-0.07833778935380557,Front Desk Receptionist
41,0.09460636509407577,0.006699213322307044,-0.03641338733360085,0.015370796422283145,-0.022264115727864423,-0.0157322169010243,-0.09466317967705477,0.018207775145149614,0.005832079420441611,-0.01512703716289056,0.0008241377603409612,-0.08423203483763875,-0.018291011616071925,0.08611278788034175,-0.025302585042899357,-0.00601987617509245,-0.05762475882258628,-0.015160391974857725,-0.0008455789633055619,-0.06470185918925303,Medical Receptionist/Front Desk
42,0.10841981390117468,-0.0251895523061514,-0.01021681502245481,0.08682990763451652,-0.026437335523752575,-0.12863037156295629,-0.1587860209929632,0.014183600374916092,-0.1744150575039214,-0.16949295570080028,0.06132730880282182,-0.03930814245838744,-0.14714619928284836,0.0905508936107743,0.235203740511356,-0.21930311667637825,-0.006845341541091494,0.02626082457057198,0.13040230287744178,0.1318553652128001,Patient Service Representative
43,0.23469531294639098,-0.1311343945089671,-0.1030255229382336,0.06842347316075242,0.12711843501616554,0.3240127101980282,-0.233730763045354,-0.033709304196073785,0.1357866947998265,-0.006667151925532388,0.06218461090065935,-0.20284279715971643,-0.08460458330083866,0.41823413715385316,-0.2079479331103173,0.03788003823385383,-0.13897753394026233,-0.07918225833065387,0.03992387903018854,0.023374288673040644,Medical Assistant
44,0.23081122799393766,-0.10781372836795972,-0.023512012457593677,-0.04196534653708722,0.1255476703015427,0.21614844484303217,-0.13148194786281087,-0.035152810782557345,0.03948800134227067,0.04255155660981333,-0.03855772898246294,0.007976781052996575,0.026943032539389778,0.05336936478404832,-0.006179745517720579,0.02653114845533567,-0.047055873893926695,-0.019189145663135662,-0.009256952343699488,0.07742633159584045,Full Time Medical Assistants - County Corrections
45,0.22213632666938996,-0.12203969802636946,-0.2082944607823161,0.08567905007360156,-0.0004829408955270703,0.21234864546191135,0.0341192160123486,0.027716978023657777,-0.030796765777138028,-0.05671968114548112,-0.03669059214106208,0.017741884805964,-0.029886254008135663,-0.006501014345240096,2.015543983300411e-05,-0.04493930491471196,-0.0030465068702195154,0.030429165662988113,0.003453996092307439,-0.03529135974277919,"Unit Secretary / Nursing Assistant, Med/Tele Unit"
46,0.11880628929901588,0.05238660354176937,-0.012798941183950483,-0.0457951949375912,-0.05732672549239015,-0.029404715950095806,-0.057610236342087034,-0.018836845962104054,0.026879745350547213,-0.03072491817815573,0.06348463811186289,-0.029334078681648286,-0.08379513154383877,-0.052982409420601326,-0.018806622995942462,-0.011060903024722213,0.0736107731697761,-0.07132959734801457,0.007850012097601066,-0.0299769153425831,Patient Care Representative
47,0.16996492307827604,-0.13342017480795498,-0.1314151080643236,0.08366563759788649,0.05801647145967272,0.28698969169886684,-0.07191982248546852,-0.016722331637449874,0.06876225392835587,-0.08293345831499876,-0.05904456433543062,0.03179408911238893,-0.013298170268104445,-0.01224301037097899,0.016258635900615232,0.02845739681811224,-0.012186939962731841,-0.025076613608267396,-0.018602459431567152,-0.011314360516710198,Call Center Representative
48,0.14538435136327277,0.010869791819956563,0.0021946603032316327,-0.05835116375176287,0.009824030538086904,0.007507870780302794,-0.12137585563156117,0.009632289937808791,0.10027036195827686,0.0069309885485958145,0.08719790902998051,-0.11552397420447538,-0.02337146972297876,0.12487058929898778,-0.11275674039360613,-0.005744325072391572,-0.03207150181024249,0.0326403990914717,0.020149756325000844,0.016128524883292243,HEDIS Specialist
49,0.4096283247172682,-0.20590666823296128,-0.06777253566792532,-0.024252907466597532,0.1449991243081444,0.3170714132237386,-0.02483704707571347,-0.03428420271285856,0.03682379984109682,-0.057279390234312444,-0.04961154365143454,0.04642620716643737,-0.06190730020078723,0.07073961434667105,0.09809275195466642,0.11148209573894072,0.021200556661014974,-0.11879578338532965,0.05033905261771316,-0.039323614508086475,Front Desk Patient Coordinator
50,0.08020700388586513,0.020729774199246424,-0.019103925030210443,0.07410840473310873,0.03613870094381084,-0.015507797589789384,-0.019121011727628805,0.02954955755157057,0.04641353215635883,-0.008729140668258348,-0.010871643150456509,-0.029694981524600567,-0.03278637183216376,0.0421626946017869,0.05618936920590807,-0.023959255553102268,-0.002843600239292931,0.034625683603515846,-0.014161740019379417,0.01157508359090741,Ward Clerk
51,0.2906961418188979,-0.15885811216271659,-0.25047744439070907,0.07461323367998358,-0.003581554948393394,0.29882947242013524,0.04049937843020255,-0.03387741794357754,0.013016206850546476,-0.08306540201437881,-0.15340156315564468,0.04550077735653383,-0.0014911453052421492,-0.04472760611051574,-0.06052167193400236,-0.026463687133842572,0.06269382739447528,0.028331717583930754,-0.0316139498075503,-0.08110220932512417,Call Center Service Representative - Womens Health
52,0.09110371993364783,-0.01417828264958498,-0.035635148086269504,0.06500763055085992,-0.011788387516508621,-0.14233101488057834,-0.1277040638725124,0.006765277107718019,-0.16719880541697674,-0.15837974053246517,0.04158739345509177,0.07533233513692787,0.06956022439444765,0.14670142399958133,-0.06921909901352818,0.057656817143359615,-0.06532253157216755,0.004402154811288068,0.04631179626940704,0.09000714708566884,Receptionist
53,0.09460636509407577,0.006699213322307044,-0.03641338733360085,0.015370796422283145,-0.022264115727864423,-0.0157322169010243,-0.09466317967705477,0.018207775145149614,0.005832079420441611,-0.01512703716289056,0.0008241377603409612,-0.08423203483763875,-0.018291011616071925,0.08611278788034175,-0.025302585042899357,-0.00601987617509245,-0.05762475882258628,-0.015160391974857725,-0.0008455789633055619,-0.06470185918925303,Medical Receptionist/Front Desk
54,0.10841981390117468,-0.0251895523061514,-0.01021681502245481,0.08682990763451652,-0.026437335523752575,-0.12863037156295629,-0.1587860209929632,0.014183600374916092,-0.1744150575039214,-0.16949295570080028,0.06132730880282182,-0.03930814245838744,-0.14714619928284836,0.0905508936107743,0.235203740511356,-0.21930311667637825,-0.006845341541091494,0.02626082457057198,0.13040230287744178,0.1318553652128001,Patient Service Representative
55,0.23469531294639098,-0.1311343945089671,-0.1030255229382336,0.06842347316075242,0.12711843501616554,0.3240127101980282,-0.233730763045354,-0.033709304196073785,0.1357866947998265,-0.006667151925532388,0.06218461090065935,-0.20284279715971643,-0.08460458330083866,0.41823413715385316,-0.2079479331103173,0.03788003823385383,-0.13897753394026233,-0.07918225833065387,0.03992387903018854,0.023374288673040644,Medical Assistant
56,0.2864523651627297,-0.05658559383024321,0.04118237302263096,-0.04312574879295998,0.13510170627060455,0.11387296544062706,-0.2880187759726523,-0.013167851941481791,0.1664448581459519,0.20579291041985087,0.14780307055224728,-0.1821938144352605,0.09879139507222356,0.19635884102959528,-0.2484025535218229,-0.060223069982524316,0.15218465152725869,0.2918032328724255,0.008319291640027341,-0.12000904400487827,Intake Coordinator
57,0.27774302580357974,-0.12414100202840783,-0.15619203583465935,0.09525644936280944,0.053558621194884345,0.12374247804422284,-0.09741618562124466,0.02924692412383846,0.049341076644594445,-0.0693770713131693,-0.0292691863160268,-0.052694264291965644,-0.053161411399294194,-0.02478476979916995,0.06209593492982528,-0.06917747029062418,-0.07758250536468397,-0.014187988763352161,0.04511451207878211,-0.005971458824881903,"Academic Administrative Assistant, Allied Health"
58,0.1178795111699894,-0.016043584763631807,0.04928010990010797,-0.06287776829582091,0.05398759228242518,-0.029329140086721477,-0.020552382525662286,-0.04673254186518004,-0.04491179767641798,-0.04819439480551137,-0.0311937075170395,-0.04543876878350505,-0.1056381497598437,0.04108243190463438,-0.008274493981473965,-0.03634832613910838,-0.10414215023098465,-0.08931808883035475,0.040923494187486524,-0.020571421743569202,Customer Service Representative (February 1)
59,0.19129877678666127,-0.10491247277397132,-0.1361675495204573,0.06108621430201984,-0.013169376596876019,0.14461256000960868,-0.008655244611288552,-0.052558863997829476,0.0255703263073698,-0.07921281740126794,-0.015430337946773624,-0.019985562079495416,0.03890483303218859,-0.12337748220631638,-0.05053138478859707,-0.010204603892654799,0.02035994950947836,-0.03552595766036494,-0.07969565670750825,0.036757934048632236,Physician Billing Collector
60,0.07277629954936998,0.009731556047810362,-0.02872822593054497,0.06331412516650956,0.01925797324027457,-0.0766806028079946,-0.08533456868539628,0.011109670337457286,-0.05318788416789159,-0.04520779692851704,0.04698793169956064,-0.016802908820284908,-0.032432142539828644,0.008497860136651936,0.08959851591079347,-0.0847770575505524,0.0019481462105516347,0.05182477868674211,-0.01766933113334956,0.003235329930403304,Receptionist/Office Assistant - Phoenix Park
61,0.11135206136235878,-0.013580329565879812,0.015225765925454108,0.0022688503654878485,0.0002039913301367588,0.023074810745591288,-0.09736207003898956,-0.009956077384580464,0.04173190276336605,0.059680033601015314,0.04547498025219863,-0.09291315754819796,-0.05617202966200676,0.16263677665077936,-0.056271138881786954,-0.00899152159844468,-0.010164200420043838,0.027104315511662425,0.026395501432864493,0.04679539225828637,Patient Care Coordinator
62,0.1822162169359922,-0.11169343423177279,-0.152388934543589,0.10763120862398219,0.05279492066551365,0.20458573594097518,-0.08250248516952235,0.02505188926619427,0.096621730282887,-0.08128997870553462,-0.05166093920896032,0.04345594627716541,-0.006406184358208033,-0.07293451275869867,0.08151422232863027,-0.016092943908199337,-0.02111447113911262,0.06498622821588595,0.000930257240520071,-0.0034601345601631256,Claims Analyst
63,0.11228435238952741,0.05727391562360949,0.07470001103739765,0.012383491451606797,-0.07144169356295721,0.002886332865920731,-0.029522288632807158,-0.013187997614262037,-0.019508893583714767,-0.019822225364125378,0.04767092519178493,-0.01614835739957123,-0.05112572699575655,0.01939638887842047,0.008228639577663522,0.02425835815245135,0.03144338125781675,-0.05509167035247249,0.030992070093798466,-0.005168857371349802,Referral Coordinator
64,0.25577391157493257,-0.16235771686476097,-0.20949913520345043,0.1355962393531022,0.05000639184694932,0.2851289957247793,-0.07940047832806134,-0.019890706745567924,0.09134767520104642,-0.09827979420882509,-0.07540451905743556,0.04932283540789664,-0.019478849040943352,-0.09285964744275486,0.07849279199988353,-0.05641512849025502,0.00029537921571178884,0.03320247589503908,0.010746979157759916,-0.024292481310683386,Registrar / Specimen Processor
65,0.18993491297774906,-0.039854242588100275,0.06872030776361165,0.15559274134192125,-0.12230251717372596,0.17073310799109678,-0.009972843016960197,-0.023353547034521895,0.013831510480344485,-0.0023916327877235508,-0.05234645045303081,-0.027045165735370344,0.01570554094173872,-0.045887860549151144,-0.06978580573408628,0.050272681075754534,0.028626379454899084,-0.020067024754468366,0.05573649154252788,0.06144846159553243,Front Office Medical Receptionist
